hv001,hv002,wt,hv208,hv206,hv243a,sh121m,sh121o,hv209,hv247,sh122h,roof,id,v005,v190,v149,deceas,de_cat,health
199,764,19.163826,0,1,1,0,0,0,0,0,2,2,1732073,3,2,0,0%,NA
199,764,19.163826,0,1,1,0,0,0,0,0,2,2,1732073,3,2,0,0%,NA
199,764,19.163826,0,1,1,0,0,0,0,0,2,2,1732073,3,3,0,0%,NA
199,821,6.968664,1,1,1,0,1,1,0,0,2,4,1732073,4,1,0,0%,NA
199,868,12.195162,1,1,1,0,1,0,0,0,2,4,1732073,3,2,0,0%,NA
199,868,12.195162,1,1,1,0,1,0,0,0,2,4,1732073,3,3,0,0%,1
199,871,13.937328,1,1,1,0,1,1,0,0,2,4,1732073,4,3,0,0%,NA
199,871,13.937328,1,1,1,0,1,1,0,0,2,4,1732073,4,4,0,0%,1
199,871,13.937328,1,1,1,0,1,1,0,0,2,4,1732073,4,3,0,0%,NA
199,871,13.937328,1,1,1,0,1,1,0,0,2,4,1732073,4,2,0,0%,NA
199,926,10.452996,0,1,1,0,0,0,0,0,2,2,1732073,2,0,0,0%,NA
199,926,10.452996,0,1,1,0,0,0,0,0,2,2,1732073,2,1,0,0%,NA
199,928,17.42166,1,1,1,0,1,0,0,0,2,4,1732073,4,2,0,0%,NA
199,962,13.937328,0,1,1,0,0,0,0,0,2,2,1732073,2,3,0.2,1-33%,0
199,976,8.71083,0,1,1,0,0,0,0,0,2,2,1732073,3,1,0,0%,NA
2,1024,3.212601,0,0,0,0,0,0,0,0,0,5,456452,2,1,0.14285714285714285,1-33%,NA
2,1138,7.343088,0,0,1,0,0,0,0,0,0,2,456452,1,1,0.14285714285714285,1-33%,NA
2,1138,7.343088,0,0,1,0,0,0,0,0,0,2,456452,1,0,0.2,1-33%,NA
2,1138,7.343088,0,0,1,0,0,0,0,0,0,2,456452,1,1,0,0%,NA
2,1138,7.343088,0,0,1,0,0,0,0,0,0,2,456452,1,1,0.125,1-33%,NA
2,1144,0.458943,0,0,0,0,0,0,0,0,2,5,456452,2,1,0.2,1-33%,NA
2,16,3.671544,0,0,1,0,0,0,1,0,2,2,456452,3,1,0.2,1-33%,NA
2,16,3.671544,0,0,1,0,0,0,1,0,2,2,456452,3,3,0,0%,1
2,16,3.671544,0,0,1,0,0,0,1,0,2,2,456452,3,2,0.16666666666666666,1-33%,NA
2,168,1.376829,0,0,1,1,0,1,1,1,2,2,456452,5,5,0,0%,1
2,168,1.376829,0,0,1,1,0,1,1,1,2,2,456452,5,5,0,0%,NA
2,168,1.376829,0,0,1,1,0,1,1,1,2,2,456452,5,5,0,0%,NA
2,191,2.294715,0,0,1,0,0,0,0,0,2,2,456452,2,2,0,0%,1
2,240,2.294715,0,0,0,0,0,0,0,0,0,5,456452,1,2,0,0%,NA
2,431,4.130487,1,0,1,0,1,0,0,0,2,4,456452,3,2,0.3333333333333333,1-33%,NA
2,431,4.130487,1,0,1,0,1,0,0,0,2,4,456452,3,3,0,0%,NA
2,432,1.376829,0,0,1,0,0,0,0,0,0,2,456452,2,1,0.16666666666666666,1-33%,NA
2,432,1.376829,0,0,1,0,0,0,0,0,0,2,456452,2,3,0,0%,NA
2,580,1.835772,0,0,0,0,0,0,0,0,2,5,456452,2,3,0,0%,NA
2,608,3.671544,0,0,1,0,0,0,0,0,2,2,456452,2,2,0,0%,NA
2,621,2.294715,0,0,1,0,0,0,0,0,0,2,456452,1,0,0.25,1-33%,NA
2,621,2.294715,0,0,1,0,0,0,0,0,0,2,456452,1,3,0,0%,1
2,681,4.130487,0,0,1,0,0,0,0,0,0,2,456452,2,1,0.18181818181818182,1-33%,0
2,681,4.130487,0,0,1,0,0,0,0,0,0,2,456452,2,3,0,0%,NA
2,689,3.212601,0,0,1,0,0,0,0,0,0,2,456452,1,2,0.16666666666666666,1-33%,NA
2,690,3.212601,0,0,1,0,0,0,0,0,0,2,456452,1,3,0.3,1-33%,NA
2,690,3.212601,0,0,1,0,0,0,0,0,0,2,456452,1,3,0,0%,NA
2,690,3.212601,0,0,1,0,0,0,0,0,0,2,456452,1,1,0,0%,NA
2,696,0.917886,0,0,1,0,0,0,0,0,0,2,456452,2,2,0.4,34-66%,NA
2,75,3.671544,0,0,0,0,0,0,0,0,2,5,456452,2,1,0.2,1-33%,NA
2,75,3.671544,0,0,0,0,0,0,0,0,2,5,456452,2,1,0.2857142857142857,1-33%,NA
2,757,11.932518,0,0,1,0,0,0,0,0,2,2,456452,3,2,0,0%,NA
2,757,11.932518,0,0,1,0,0,0,0,0,2,2,456452,3,2,0,0%,0
2,757,11.932518,0,0,1,0,0,0,0,0,2,2,456452,3,1,0,0%,NA
2,757,11.932518,0,0,1,0,0,0,0,0,2,2,456452,3,3,0,0%,NA
2,764,1.835772,0,0,1,0,0,0,0,0,2,2,456452,3,3,0,0%,NA
2,821,2.294715,0,0,1,0,0,0,0,0,0,2,456452,1,4,0,0%,NA
2,893,0.917886,0,0,0,0,0,0,0,0,2,5,456452,2,1,0,0%,NA
2,905,1.835772,0,0,1,0,0,0,0,0,2,2,456452,3,3,0,0%,NA
2,905,1.835772,0,0,1,0,0,0,0,0,2,2,456452,3,2,0.125,1-33%,NA
20,1060,13.759116,1,1,1,0,1,0,0,0,2,4,1140639,4,2,0,0%,NA
20,1060,13.759116,1,1,1,0,1,0,0,0,2,4,1140639,4,2,0,0%,0
20,1060,13.759116,1,1,1,0,1,0,0,0,2,4,1140639,4,2,0,0%,NA
20,1060,13.759116,1,1,1,0,1,0,0,0,2,4,1140639,4,3,0,0%,NA
20,1060,13.759116,1,1,1,0,1,0,0,0,2,4,1140639,4,3,0,0%,0
20,1060,13.759116,1,1,1,0,1,0,0,0,2,4,1140639,4,3,0,0%,0
20,1092,16.052302,1,1,1,0,1,1,0,0,2,4,1140639,3,2,0.125,1-33%,1
20,1092,16.052302,1,1,1,0,1,1,0,0,2,4,1140639,3,1,1,67+%,NA
20,1092,16.052302,1,1,1,0,1,1,0,0,2,4,1140639,3,3,0,0%,0
20,1209,11.46593,1,1,1,1,1,1,1,1,2,1,1140639,5,3,0.2857142857142857,1-33%,NA
20,1209,11.46593,1,1,1,1,1,1,1,1,2,1,1140639,5,3,0,0%,1
20,1209,11.46593,1,1,1,1,1,1,1,1,2,1,1140639,5,3,0,0%,NA
20,1209,11.46593,1,1,1,1,1,1,1,1,2,1,1140639,5,3,0,0%,NA
20,1218,5.732965,1,1,1,0,0,1,0,0,2,3,1140639,3,5,0,0%,1
20,167,1.146593,1,1,1,0,1,1,0,0,2,4,1140639,5,3,0,0%,NA
20,295,3.439779,1,1,1,1,1,1,1,0,2,1,1140639,5,3,0,0%,NA
20,341,3.439779,1,1,1,1,1,1,1,1,2,1,1140639,5,3,0,0%,NA
20,373,5.732965,1,1,1,0,0,1,0,0,2,3,1140639,4,4,0,0%,NA
20,442,4.586372,1,1,1,1,1,1,1,0,2,1,1140639,5,5,0,0%,1
20,442,4.586372,1,1,1,1,1,1,1,0,2,1,1140639,5,5,0,0%,NA
20,531,8.026151,1,1,1,0,1,1,0,1,2,4,1140639,5,3,0,0%,NA
20,565,4.586372,1,1,1,0,1,0,0,0,2,4,1140639,4,3,0,0%,0
20,609,6.879558,1,1,1,0,1,1,1,0,2,4,1140639,5,3,0,0%,NA
20,609,6.879558,1,1,1,0,1,1,1,0,2,4,1140639,5,5,0,0%,1
20,609,6.879558,1,1,1,0,1,1,1,0,2,4,1140639,5,3,0,0%,NA
20,610,11.46593,1,1,1,1,1,1,1,1,2,1,1140639,5,5,0,0%,1
20,610,11.46593,1,1,1,1,1,1,1,1,2,1,1140639,5,3,0,0%,NA
20,696,1.146593,1,1,1,0,1,0,1,0,2,4,1140639,5,3,0,0%,NA
20,843,5.732965,1,1,1,1,1,1,1,0,2,1,1140639,5,3,0,0%,NA
20,843,5.732965,1,1,1,1,1,1,1,0,2,1,1140639,5,4,0.5,34-66%,NA
20,913,4.586372,1,1,1,0,1,0,0,0,2,4,1140639,4,3,0,0%,NA
20,922,8.026151,1,1,1,0,1,1,1,0,2,4,1140639,4,2,0,0%,0
20,970,12.612523,1,1,1,0,1,0,0,0,2,4,1140639,4,1,0,0%,NA
20,970,12.612523,1,1,1,0,1,0,0,0,2,4,1140639,4,3,0,0%,NA
200,1051,2.528919,0,0,1,1,0,0,0,0,0,2,838399,2,2,0,0%,NA
200,1083,3.371892,0,0,1,0,0,0,0,0,0,2,838399,2,0,0,0%,NA
200,1122,6.743784,0,0,1,0,0,0,0,0,2,2,838399,2,1,0,0%,NA
200,1129,2.528919,0,0,0,0,0,0,0,0,0,5,838399,1,1,0.25,1-33%,NA
200,1168,8.42973,0,0,1,0,0,0,0,0,0,2,838399,1,0,0.08333333333333333,1-33%,NA
200,1168,8.42973,0,0,1,0,0,0,0,0,0,2,838399,1,0,0,0%,NA
200,1168,8.42973,0,0,1,0,0,0,0,0,0,2,838399,1,0,0,0%,NA
200,1168,8.42973,0,0,1,0,0,0,0,0,0,2,838399,1,0,0,0%,NA
200,153,5.900811,0,0,0,0,0,0,0,0,0,5,838399,1,0,0,0%,NA
200,320,5.057838,0,0,1,0,0,0,0,0,2,2,838399,2,1,0.18181818181818182,1-33%,NA
200,411,2.528919,0,0,1,0,0,0,0,0,2,2,838399,2,0,0,0%,NA
200,428,0.842973,0,0,1,0,0,0,0,0,2,2,838399,2,0,0.36363636363636365,34-66%,NA
200,519,5.900811,0,0,0,0,0,0,0,0,0,5,838399,2,0,0,0%,NA
200,519,5.900811,0,0,0,0,0,0,0,0,0,5,838399,2,0,0,0%,NA
200,577,2.528919,0,0,1,0,0,0,0,0,0,2,838399,2,0,0.09090909090909091,1-33%,NA
200,58,2.528919,0,0,1,0,0,0,0,0,0,2,838399,1,0,0.25,1-33%,NA
200,580,7.586757,0,0,1,0,0,0,0,0,2,2,838399,2,1,0.125,1-33%,NA
200,709,2.528919,0,0,0,0,0,0,0,0,0,5,838399,1,0,0,0%,NA
200,732,5.900811,0,0,0,0,0,0,0,0,2,5,838399,1,2,0,0%,NA
200,768,5.900811,0,0,0,0,0,0,0,0,0,5,838399,1,0,0.2,1-33%,NA
200,828,5.057838,0,0,1,0,0,0,0,0,0,2,838399,1,0,0,0%,NA
200,828,5.057838,0,0,1,0,0,0,0,0,0,2,838399,1,0,0,0%,NA
200,910,5.057838,0,0,1,0,0,0,0,0,0,2,838399,1,0,0,0%,NA
200,910,5.057838,0,0,1,0,0,0,0,0,0,2,838399,1,0,0,0%,NA
201,104,7.223226,0,0,1,0,0,0,0,0,2,2,1197249,3,0,0,0%,NA
201,104,7.223226,0,0,1,0,0,0,0,0,2,2,1197249,3,0,0,0%,NA
201,1174,8.427097,0,0,1,0,0,0,0,0,2,2,1197249,3,0,0.6666666666666666,34-66%,NA
201,1174,8.427097,0,0,1,0,0,0,0,0,2,2,1197249,3,0,0,0%,NA
201,1174,8.427097,0,0,1,0,0,0,0,0,2,2,1197249,3,0,1,67+%,NA
201,1174,8.427097,0,0,1,0,0,0,0,0,2,2,1197249,3,0,0,0%,NA
201,134,4.815484,1,0,1,0,0,0,0,0,2,3,1197249,4,3,0.6666666666666666,34-66%,NA
201,202,10.834839,1,0,1,0,0,0,0,0,2,3,1197249,3,3,0.3333333333333333,1-33%,NA
201,202,10.834839,1,0,1,0,0,0,0,0,2,3,1197249,3,3,0,0%,NA
201,216,7.223226,0,0,1,0,0,0,0,0,2,2,1197249,3,0,0,0%,NA
201,261,6.019355,0,0,1,0,0,0,0,0,2,2,1197249,2,0,0,0%,NA
201,261,6.019355,0,0,1,0,0,0,0,0,2,2,1197249,2,0,0,0%,NA
201,272,6.019355,0,0,1,0,0,0,0,0,2,2,1197249,2,0,0,0%,NA
201,321,8.427097,0,0,0,0,0,0,0,0,2,5,1197249,3,0,0,0%,NA
201,325,20.465807,1,0,1,0,1,1,0,0,2,4,1197249,4,0,0.2727272727272727,1-33%,NA
201,325,20.465807,1,0,1,0,1,1,0,0,2,4,1197249,4,1,0,0%,NA
201,325,20.465807,1,0,1,0,1,1,0,0,2,4,1197249,4,3,0,0%,NA
201,325,20.465807,1,0,1,0,1,1,0,0,2,4,1197249,4,2,0,0%,NA
201,325,20.465807,1,0,1,0,1,1,0,0,2,4,1197249,4,2,0,0%,NA
201,325,20.465807,1,0,1,0,1,1,0,0,2,4,1197249,4,3,0,0%,NA
201,386,8.427097,0,0,1,0,0,0,0,0,2,2,1197249,3,0,0,0%,NA
201,386,8.427097,0,0,1,0,0,0,0,0,2,2,1197249,3,1,0,0%,NA
201,655,3.611613,0,0,1,0,0,0,0,0,2,2,1197249,3,1,0,0%,NA
201,669,2.407742,0,1,1,0,0,0,1,0,2,2,1197249,3,3,0,0%,NA
201,710,3.611613,0,0,1,0,0,0,0,0,0,2,1197249,2,0,0,0%,NA
201,728,12.03871,0,0,1,0,0,0,0,0,2,2,1197249,3,0,0,0%,NA
201,728,12.03871,0,0,1,0,0,0,0,0,2,2,1197249,3,1,0,0%,NA
201,781,8.427097,1,0,1,0,1,0,0,0,2,4,1197249,3,0,0,0%,NA
201,838,16.854194,0,0,1,0,0,0,0,0,2,2,1197249,3,0,0,0%,NA
201,838,16.854194,0,0,1,0,0,0,0,0,2,2,1197249,3,0,0,0%,NA
201,838,16.854194,0,0,1,0,0,0,0,0,2,2,1197249,3,0,0,0%,NA
201,897,13.242581,0,0,1,0,0,0,0,0,2,2,1197249,3,0,0,0%,NA
201,897,13.242581,0,0,1,0,0,0,0,0,2,2,1197249,3,1,0,0%,NA
201,905,2.407742,0,0,1,0,0,0,0,0,2,2,1197249,3,0,0,0%,NA
201,942,13.242581,0,0,1,0,0,0,0,0,2,2,1197249,3,0,0,0%,NA
201,942,13.242581,0,0,1,0,0,0,0,0,2,2,1197249,3,0,0,0%,NA
201,942,13.242581,0,0,1,0,0,0,0,0,2,2,1197249,3,0,0.25,1-33%,NA
201,950,21.669678,0,0,1,0,0,0,0,0,2,2,1197249,2,0,0,0%,NA
201,950,21.669678,0,0,1,0,0,0,0,0,2,2,1197249,2,0,0,0%,NA
201,950,21.669678,0,0,1,0,0,0,0,0,2,2,1197249,2,0,0,0%,NA
201,962,14.446452,1,0,1,0,0,0,1,0,2,3,1197249,3,0,0.5555555555555556,34-66%,NA
201,962,14.446452,1,0,1,0,0,0,1,0,2,3,1197249,3,1,0.25,1-33%,NA
202,1008,4.68153,1,1,1,1,1,1,1,1,2,1,820497,5,5,0,0%,NA
202,1008,4.68153,1,1,1,1,1,1,1,1,2,1,820497,5,3,0,0%,NA
202,105,4.68153,1,1,1,1,1,1,1,0,2,1,820497,5,3,0,0%,NA
202,1057,7.022295,1,1,1,1,1,1,1,0,2,1,820497,5,3,0,0%,1
202,1057,7.022295,1,1,1,1,1,1,1,0,2,1,820497,5,3,0,0%,1
202,1111,3.12102,1,1,1,1,1,1,1,1,2,1,820497,5,5,0.3333333333333333,1-33%,NA
202,117,4.68153,1,1,1,1,1,1,1,1,2,1,820497,5,5,0,0%,NA
202,117,4.68153,1,1,1,1,1,1,1,1,2,1,820497,5,5,0,0%,1
202,139,4.68153,1,1,1,1,1,1,1,0,2,1,820497,5,3,0,0%,0
202,174,5.461785,1,1,1,1,1,1,1,1,2,1,820497,5,4,0,0%,1
202,174,5.461785,1,1,1,1,1,1,1,1,2,1,820497,5,3,0,0%,NA
202,189,3.12102,1,1,1,0,1,0,0,0,2,4,820497,4,3,0,0%,NA
202,192,3.901275,1,1,1,1,1,1,1,1,2,1,820497,5,5,0,0%,NA
202,200,3.901275,1,1,1,1,1,1,1,0,2,1,820497,5,5,0,0%,NA
202,236,3.12102,1,1,1,1,1,1,1,0,2,1,820497,5,5,0,0%,NA
202,236,3.12102,1,1,1,1,1,1,1,0,2,1,820497,5,3,0,0%,NA
202,236,3.12102,1,1,1,1,1,1,1,0,2,1,820497,5,4,0,0%,NA
202,29,3.12102,1,1,1,1,1,1,1,1,2,1,820497,5,5,0,0%,1
202,321,5.461785,1,1,1,1,1,1,1,0,2,1,820497,5,3,0,0%,NA
202,321,5.461785,1,1,1,1,1,1,1,0,2,1,820497,5,3,0,0%,NA
202,352,7.022295,1,1,1,1,1,1,1,0,2,1,820497,5,3,0,0%,1
202,352,7.022295,1,1,1,1,1,1,1,0,2,1,820497,5,3,0,0%,1
202,398,4.68153,1,1,1,1,1,1,1,1,2,1,820497,5,3,0,0%,1
202,398,4.68153,1,1,1,1,1,1,1,1,2,1,820497,5,5,0,0%,NA
202,398,4.68153,1,1,1,1,1,1,1,1,2,1,820497,5,5,0,0%,NA
202,435,3.901275,1,1,1,1,1,1,1,1,2,1,820497,5,4,0,0%,NA
202,517,5.461785,1,1,1,1,1,1,1,1,2,1,820497,5,5,0,0%,NA
202,517,5.461785,1,1,1,1,1,1,1,1,2,1,820497,5,3,0,0%,NA
202,550,3.12102,1,1,1,1,1,1,1,1,2,1,820497,5,5,0.3333333333333333,1-33%,NA
202,550,3.12102,1,1,1,1,1,1,1,1,2,1,820497,5,3,0,0%,NA
202,550,3.12102,1,1,1,1,1,1,1,1,2,1,820497,5,3,0,0%,NA
202,672,3.12102,1,1,1,1,1,1,1,1,2,1,820497,5,5,0,0%,NA
202,764,7.80255,1,1,1,1,1,1,1,1,2,1,820497,5,5,0,0%,1
202,764,7.80255,1,1,1,1,1,1,1,1,2,1,820497,5,3,0,0%,NA
202,801,1.56051,1,1,1,0,1,1,1,0,2,4,820497,5,5,0.5,34-66%,NA
203,1098,0.178122,0,0,1,0,0,0,0,0,2,2,25295,2,1,0,0%,NA
203,1214,0.229014,0,0,1,0,0,0,0,0,2,2,25295,2,1,0,0%,0
203,1214,0.229014,0,0,1,0,0,0,0,0,2,2,25295,2,3,0,0%,NA
203,173,0.101784,0,0,1,0,0,0,0,0,2,2,25295,2,0,0.36363636363636365,34-66%,0
203,45,0.279906,0,0,1,0,0,0,0,1,2,2,25295,2,1,1,67+%,NA
203,45,0.279906,0,0,1,0,0,0,0,1,2,2,25295,2,1,0,0%,1
203,509,0.38169,0,0,1,0,0,0,0,0,0,2,25295,1,0,0.25,1-33%,NA
203,509,0.38169,0,0,1,0,0,0,0,0,0,2,25295,1,3,0,0%,NA
203,509,0.38169,0,0,1,0,0,0,0,0,0,2,25295,1,2,0,0%,NA
203,509,0.38169,0,0,1,0,0,0,0,0,0,2,25295,1,0,0,0%,NA
203,509,0.38169,0,0,1,0,0,0,0,0,0,2,25295,1,0,0,0%,NA
203,509,0.38169,0,0,1,0,0,0,0,0,0,2,25295,1,0,0,0%,NA
203,597,0.178122,1,1,1,1,1,1,1,0,2,1,25295,5,3,0,0%,NA
203,597,0.178122,1,1,1,1,1,1,1,0,2,1,25295,5,3,0,0%,NA
203,62,0.203568,0,0,1,0,0,0,0,0,2,2,25295,1,1,0,0%,NA
203,62,0.203568,0,0,1,0,0,0,0,0,2,2,25295,1,0,0,0%,NA
203,620,0.152676,0,0,1,0,0,0,0,0,0,2,25295,1,1,0.5,34-66%,NA
203,748,0.203568,0,0,1,0,0,0,0,0,0,2,25295,1,0,0,0%,NA
203,784,0.12723,0,0,0,0,0,0,0,0,0,5,25295,1,0,0,0%,NA
203,807,0.152676,0,0,1,0,0,0,0,0,2,2,25295,1,0,0,0%,NA
203,875,0.12723,0,0,0,0,0,0,0,0,2,5,25295,2,0,0.14285714285714285,1-33%,NA
204,1000,3.055367,1,1,1,0,1,0,0,0,2,4,433813,4,3,0,0%,NA
204,1000,3.055367,1,1,1,0,1,0,0,0,2,4,433813,4,3,0,0%,NA
204,1000,3.055367,1,1,1,0,1,0,0,0,2,4,433813,4,3,0,0%,NA
204,1007,2.182405,1,1,1,0,1,1,0,0,2,4,433813,4,2,0,0%,NA
204,1054,1.309443,1,1,1,0,1,1,0,0,2,4,433813,5,3,0,0%,NA
204,1113,2.182405,1,1,1,0,0,1,0,0,2,3,433813,4,3,0,0%,0
204,142,1.745924,1,1,1,0,1,1,0,0,2,4,433813,4,3,0,0%,NA
204,163,1.745924,1,1,1,1,1,0,1,0,2,1,433813,5,2,0,0%,NA
204,197,1.309443,0,1,1,0,0,0,0,0,2,2,433813,3,3,0,0%,NA
204,353,1.745924,1,1,0,0,0,0,0,0,2,3,433813,3,1,0,0%,NA
204,360,2.182405,1,1,1,1,1,0,0,1,2,1,433813,5,5,0,0%,NA
204,452,3.055367,0,1,1,0,0,0,0,0,2,2,433813,3,1,0,0%,NA
204,452,3.055367,0,1,1,0,0,0,0,0,2,2,433813,3,3,0.2,1-33%,NA
204,543,1.309443,0,1,1,1,0,1,0,0,2,2,433813,5,3,0,0%,NA
204,543,1.309443,0,1,1,1,0,1,0,0,2,2,433813,5,5,0,0%,NA
204,590,4.36481,1,1,1,0,1,0,0,1,2,4,433813,3,1,0,0%,NA
204,590,4.36481,1,1,1,0,1,0,0,1,2,4,433813,3,3,0,0%,NA
204,623,2.182405,0,1,1,0,0,0,0,0,2,2,433813,3,0,0.25,1-33%,NA
204,623,2.182405,0,1,1,0,0,0,0,0,2,2,433813,3,3,0,0%,NA
204,623,2.182405,0,1,1,0,0,0,0,0,2,2,433813,3,3,0,0%,NA
204,691,3.491848,1,1,1,0,0,1,0,0,2,3,433813,3,1,0.1111111111111111,1-33%,NA
204,715,1.309443,1,1,1,1,1,1,0,0,2,1,433813,5,4,0,0%,NA
204,771,1.309443,1,1,1,0,0,0,0,0,2,3,433813,3,0,0,0%,NA
204,771,1.309443,1,1,1,0,0,0,0,0,2,3,433813,3,3,0,0%,NA
204,791,2.618886,1,1,1,0,1,0,1,0,2,4,433813,3,3,0,0%,1
204,90,0.872962,1,1,1,0,0,1,0,0,2,3,433813,5,3,0,0%,NA
204,936,1.309443,1,1,1,0,1,1,1,0,2,4,433813,5,3,0,0%,0
204,978,1.745924,1,1,1,0,0,0,0,0,2,3,433813,4,3,0,0%,NA
205,1075,2.897775,0,1,1,0,0,0,1,0,2,2,336930,3,1,0,0%,NA
205,1075,2.897775,0,1,1,0,0,0,1,0,2,2,336930,3,3,0,0%,NA
205,1087,2.253825,1,1,1,0,0,0,0,0,2,3,336930,2,1,0,0%,NA
205,1087,2.253825,1,1,1,0,0,0,0,0,2,3,336930,2,3,0,0%,NA
205,1196,2.253825,0,1,1,0,0,0,0,0,2,2,336930,2,2,0,0%,NA
205,143,1.609875,1,1,1,0,0,0,0,0,2,3,336930,3,2,0,0%,NA
205,170,1.2879,0,1,1,0,0,0,0,0,2,2,336930,2,3,0,0%,NA
205,170,1.2879,0,1,1,0,0,0,0,0,2,2,336930,2,3,0,0%,NA
205,170,1.2879,0,1,1,0,0,0,0,0,2,2,336930,2,3,0,0%,NA
205,205,1.609875,1,1,1,0,0,0,0,0,2,3,336930,3,3,0,0%,NA
205,223,2.5758,0,0,1,0,0,0,0,0,2,2,336930,2,2,0,0%,0
205,223,2.5758,0,0,1,0,0,0,0,0,2,2,336930,2,3,0,0%,NA
205,226,2.897775,0,1,1,0,0,0,0,0,2,2,336930,2,2,0.1,1-33%,1
205,226,2.897775,0,1,1,0,0,0,0,0,2,2,336930,2,4,0,0%,1
205,226,2.897775,0,1,1,0,0,0,0,0,2,2,336930,2,4,0,0%,NA
205,226,2.897775,0,1,1,0,0,0,0,0,2,2,336930,2,4,0,0%,1
205,228,1.609875,0,0,1,0,0,0,0,0,2,2,336930,2,2,0,0%,NA
205,228,1.609875,0,0,1,0,0,0,0,0,2,2,336930,2,2,0,0%,1
205,357,1.609875,0,1,1,0,0,0,0,0,2,2,336930,2,1,0,0%,0
205,357,1.609875,0,1,1,0,0,0,0,0,2,2,336930,2,3,0,0%,NA
205,38,3.21975,1,1,1,0,0,0,1,0,2,3,336930,3,2,0.5,34-66%,NA
205,38,3.21975,1,1,1,0,0,0,1,0,2,3,336930,3,2,0,0%,NA
205,391,1.609875,1,1,1,0,1,0,0,0,2,4,336930,3,2,0,0%,1
205,416,1.2879,1,1,1,0,0,0,0,0,2,3,336930,2,0,0.4,34-66%,NA
205,416,1.2879,1,1,1,0,0,0,0,0,2,3,336930,2,3,0,0%,NA
205,591,0.64395,0,0,1,0,0,0,0,0,2,2,336930,2,2,0.16666666666666666,1-33%,NA
205,61,1.609875,0,0,1,0,0,0,0,0,2,2,336930,2,2,1,67+%,NA
205,61,1.609875,0,0,1,0,0,0,0,0,2,2,336930,2,2,0,0%,NA
205,61,1.609875,0,0,1,0,0,0,0,0,2,2,336930,2,3,0,0%,NA
205,612,2.253825,0,1,1,0,0,0,0,0,2,2,336930,2,2,0,0%,NA
205,612,2.253825,0,1,1,0,0,0,0,0,2,2,336930,2,3,0,0%,1
205,612,2.253825,0,1,1,0,0,0,0,0,2,2,336930,2,3,0,0%,NA
205,654,1.609875,0,0,0,0,0,0,0,0,2,5,336930,1,2,0.125,1-33%,NA
205,689,0.965925,1,1,0,0,0,0,0,0,2,3,336930,3,1,0,0%,NA
205,689,0.965925,1,1,0,0,0,0,0,0,2,3,336930,3,3,0,0%,NA
205,718,1.2879,1,1,1,0,1,0,0,0,2,4,336930,3,3,0,0%,NA
205,757,1.609875,1,1,1,0,0,0,0,0,2,3,336930,3,2,0.2222222222222222,1-33%,1
205,79,1.2879,0,1,1,0,0,0,0,0,2,2,336930,2,2,0,0%,0
205,79,1.2879,0,1,1,0,0,0,0,0,2,2,336930,2,3,0,0%,NA
205,922,1.2879,1,1,1,0,0,0,0,0,2,3,336930,4,3,0,0%,NA
205,992,1.93185,0,1,1,0,0,0,0,0,2,2,336930,2,4,0,0%,0
205,992,1.93185,0,1,1,0,0,0,0,0,2,2,336930,2,0,0,0%,NA
206,1048,3.824358,1,0,1,0,0,0,0,0,2,3,629150,3,3,0,0%,1
206,1126,2.549572,1,1,1,0,0,0,0,0,2,3,629150,3,1,0.3333333333333333,1-33%,1
206,1126,2.549572,1,1,1,0,0,0,0,0,2,3,629150,3,3,0,0%,NA
206,1128,4.461751,1,1,1,0,1,0,0,0,2,4,629150,4,1,0.3333333333333333,1-33%,NA
206,1150,2.549572,1,1,1,0,1,1,0,0,2,4,629150,4,3,0,0%,0
206,1176,3.186965,1,0,1,0,1,0,1,1,2,4,629150,5,3,0,0%,NA
206,122,1.912179,1,1,1,0,1,0,1,0,2,4,629150,5,3,0,0%,1
206,152,2.549572,1,1,1,1,1,0,1,0,2,1,629150,5,3,0,0%,NA
206,152,2.549572,1,1,1,1,1,0,1,0,2,1,629150,5,3,0,0%,1
206,201,0.637393,0,1,1,0,0,0,0,0,2,2,629150,3,3,0,0%,1
206,223,2.549572,0,0,1,0,0,0,0,0,2,2,629150,3,3,0,0%,NA
206,239,1.912179,1,0,1,0,0,0,0,0,2,3,629150,3,3,0,0%,NA
206,310,1.274786,1,1,1,0,0,0,0,0,2,3,629150,3,3,0,0%,NA
206,441,1.912179,0,0,1,0,0,0,0,0,2,2,629150,3,3,0,0%,1
206,459,1.274786,1,1,1,0,0,0,0,0,2,3,629150,3,1,0,0%,NA
206,597,5.099144,1,1,1,0,1,1,1,0,2,4,629150,4,2,0,0%,NA
206,604,6.37393,1,1,1,0,1,0,0,0,2,4,629150,5,3,0,0%,0
206,604,6.37393,1,1,1,0,1,0,0,0,2,4,629150,5,3,1,67+%,0
206,771,3.186965,0,1,1,0,0,0,0,0,2,2,629150,3,3,0,0%,0
206,791,6.37393,1,1,1,1,1,0,1,1,2,1,629150,5,5,0,0%,NA
206,791,6.37393,1,1,1,1,1,0,1,1,2,1,629150,5,3,0,0%,NA
206,791,6.37393,1,1,1,1,1,0,1,1,2,1,629150,5,3,0,0%,NA
206,826,3.186965,1,1,1,0,1,0,0,1,2,4,629150,4,3,1,67+%,NA
206,826,3.186965,1,1,1,0,1,0,0,1,2,4,629150,4,3,0,0%,1
206,834,5.099144,1,1,1,1,1,0,1,0,2,1,629150,4,3,0,0%,NA
