hv001,hv002,wt,hv206,hv209,hv243e,sh121g,sh121h,sh121i,sh121j,roof,id,v005,v190,v149,deceas,de_cat,health
703,44,1.104445,1,1,0,0,1,1,1,2,3,1215306,4,4,0,0%,1
703,55,3.313335,1,1,0,0,0,1,0,2,2,1215306,4,4,0,0%,NA
703,60,3.313335,1,1,0,0,1,1,0,2,2,1215306,3,4,0,0%,NA
703,78,3.313335,1,1,0,1,1,1,1,2,4,1215306,5,5,0,0%,NA
703,86,1.104445,1,1,0,0,1,1,1,2,3,1215306,4,4,0,0%,NA
703,90,1.104445,1,1,1,0,0,1,1,2,3,1215306,4,4,0,0%,1
703,90,1.104445,1,1,1,0,0,1,1,2,3,1215306,4,4,0,0%,NA
703,97,2.20889,1,0,0,0,0,1,0,2,5,1215306,3,4,0,0%,1
703,98,2.20889,1,1,1,1,0,1,1,2,4,1215306,5,4,0,0%,NA
704,10,6.52801,1,1,1,0,1,1,1,2,3,1626823,5,3,0,0%,NA
704,23,3.916806,1,1,1,0,1,1,1,2,3,1626823,5,4,0,0%,1
704,27,6.52801,1,1,1,0,1,1,1,2,3,1626823,5,5,0,0%,1
704,54,5.222408,1,1,0,0,1,1,1,2,3,1626823,5,5,0,0%,1
704,55,9.139214,1,1,1,0,1,1,1,2,3,1626823,5,4,0.2,1-33%,NA
704,55,9.139214,1,1,1,0,1,1,1,2,3,1626823,5,3,0,0%,NA
704,63,5.222408,1,1,1,1,1,1,1,2,4,1626823,5,5,0,0%,NA
704,83,3.916806,1,1,1,0,1,1,1,2,3,1626823,5,4,0,0%,1
705,19,4.830344,1,1,0,0,0,1,0,2,2,569213,2,3,0,0%,NA
705,19,4.830344,1,1,0,0,0,1,0,2,2,569213,2,3,0,0%,NA
705,19,4.830344,1,1,0,0,0,1,0,2,2,569213,2,3,0,0%,NA
705,32,3.018965,1,1,0,0,0,1,0,2,2,569213,2,3,0,0%,0
705,39,3.622758,1,1,0,0,1,1,0,2,2,569213,3,3,0,0%,NA
705,41,3.018965,1,1,0,0,0,1,0,2,2,569213,2,3,0,0%,NA
705,41,3.018965,1,1,0,0,0,1,0,2,2,569213,2,4,0,0%,NA
705,75,3.018965,1,1,0,0,0,0,0,2,2,569213,2,3,0,0%,NA
705,82,6.03793,1,1,0,0,0,0,0,2,2,569213,2,3,0,0%,0
705,82,6.03793,1,1,0,0,0,0,0,2,2,569213,2,3,0,0%,NA
705,82,6.03793,1,1,0,0,0,0,0,2,2,569213,2,3,0,0%,0
705,82,6.03793,1,1,0,0,0,0,0,2,2,569213,2,3,0,0%,NA
706,21,6.707574,1,0,0,0,0,1,0,2,5,3690431,2,2,0,0%,0
706,25,3.353787,1,0,0,0,0,1,0,2,5,3690431,2,4,0,0%,0
706,37,13.415148,1,1,0,0,0,1,0,2,2,3690431,2,1,0,0%,NA
706,38,20.122722,1,1,0,0,1,1,1,2,3,3690431,4,3,0.3333333333333333,1-33%,0
706,38,20.122722,1,1,0,0,1,1,1,2,3,3690431,4,3,0,0%,0
706,89,10.061361,1,1,1,1,0,1,0,2,2,3690431,3,3,0,0%,0
706,90,10.061361,1,1,0,0,1,1,1,2,3,3690431,5,4,0,0%,NA
706,90,10.061361,1,1,0,0,1,1,1,2,3,3690431,5,3,0,0%,1
706,93,23.476509,1,1,0,0,1,1,1,2,3,3690431,4,4,0,0%,0
706,93,23.476509,1,1,0,0,1,1,1,2,3,3690431,4,4,0,0%,NA
706,93,23.476509,1,1,0,0,1,1,1,2,3,3690431,4,4,0,0%,NA
707,17,3.289632,1,1,1,0,1,1,1,2,3,840361,5,5,0,0%,0
707,58,3.289632,1,1,0,0,1,1,1,2,3,840361,4,5,0,0%,NA
707,58,3.289632,1,1,0,0,1,1,1,2,3,840361,4,4,0,0%,0
707,65,1.644816,1,1,1,1,1,1,1,2,4,840361,5,5,0,0%,1
707,70,2.467224,1,1,1,0,1,1,1,2,3,840361,5,5,0,0%,0
707,79,4.934448,1,1,1,0,1,1,1,2,3,840361,5,3,0,0%,0
707,95,4.11204,1,1,1,0,1,1,1,2,3,840361,5,5,0,0%,NA
707,96,4.11204,1,1,1,0,1,1,1,2,3,840361,5,5,0,0%,NA
707,96,4.11204,1,1,1,0,1,1,1,2,3,840361,5,3,0,0%,NA
707,99,2.467224,1,1,1,1,1,1,1,2,4,840361,5,5,0,0%,NA
709,25,0.90706,0,0,0,0,0,0,0,2,1,219920,1,0,0,0%,NA
709,25,0.90706,0,0,0,0,0,0,0,2,1,219920,1,3,0,0%,NA
709,76,0.680295,0,0,0,0,0,0,0,2,1,219920,1,1,0,0%,0
71,14,2.706645,1,1,0,0,0,1,1,2,3,490073,3,3,0,0%,NA
71,16,1.082658,1,1,0,0,0,1,0,2,2,490073,2,4,0,0%,NA
71,22,2.165316,1,1,0,0,0,1,0,2,2,490073,2,3,0,0%,0
71,35,1.082658,1,1,0,0,0,1,0,2,2,490073,2,1,0.2,1-33%,0
71,42,1.623987,1,1,0,0,0,1,0,2,2,490073,2,4,0,0%,NA
71,48,2.706645,1,1,0,1,1,1,1,2,4,490073,3,0,0,0%,0
71,57,1.082658,1,1,0,0,1,1,0,2,2,490073,3,3,0,0%,NA
71,7,1.623987,1,1,0,0,0,1,0,2,2,490073,2,3,0.5,34-66%,0
71,74,1.082658,1,1,0,0,0,1,0,2,2,490073,2,3,0,0%,0
71,75,1.623987,1,0,0,0,0,1,0,2,5,490073,2,3,0,0%,0
710,1,4.095875,1,0,0,0,1,1,0,2,5,739742,1,2,0,0%,NA
710,1,4.095875,1,0,0,0,1,1,0,2,5,739742,1,3,0,0%,NA
710,16,4.91505,1,0,0,0,0,0,0,2,5,739742,1,3,0,0%,NA
710,16,4.91505,1,0,0,0,0,0,0,2,5,739742,1,3,0,0%,NA
710,16,4.91505,1,0,0,0,0,0,0,2,5,739742,1,3,0,0%,NA
710,17,5.734225,1,0,0,0,0,0,0,2,5,739742,1,3,0,0%,NA
710,20,3.2767,1,1,0,0,0,1,0,2,2,739742,2,3,0,0%,NA
710,24,3.2767,1,1,0,0,0,0,0,2,2,739742,2,3,0,0%,0
710,24,3.2767,1,1,0,0,0,0,0,2,2,739742,2,3,0,0%,NA
710,51,3.2767,1,1,1,0,1,1,0,2,2,739742,2,3,0,0%,NA
710,66,6.5534,1,1,0,0,0,1,1,2,3,739742,2,3,0,0%,NA
710,67,4.095875,1,1,0,0,1,1,1,2,3,739742,3,1,0,0%,NA
710,67,4.095875,1,1,0,0,1,1,1,2,3,739742,3,3,0,0%,0
710,73,4.91505,1,1,0,0,0,1,0,2,2,739742,1,1,0,0%,0
710,81,2.457525,1,1,0,0,0,1,0,2,2,739742,2,1,0,0%,0
710,83,3.2767,1,1,0,0,1,1,0,2,2,739742,2,3,0,0%,1
710,90,3.2767,0,1,0,0,0,1,0,2,2,739742,1,3,0,0%,0
710,95,0.819175,1,1,0,0,0,0,0,2,2,739742,1,4,0,0%,NA
711,68,6.469592,1,1,1,1,1,1,1,2,4,1568581,4,3,0,0%,NA
711,69,3.234796,1,1,0,0,0,1,0,0,2,1568581,3,5,0,0%,0
711,99,4.852194,0,0,0,0,0,0,0,2,1,1568581,1,3,0,0%,NA
712,93,10.310754,1,1,0,0,0,1,1,2,3,3077965,3,3,0,0%,0
713,62,1.532172,1,1,1,0,1,1,0,2,2,747732,3,3,0,0%,NA
713,69,1.532172,1,1,0,0,1,1,0,2,2,747732,2,4,0,0%,NA
713,72,2.298258,0,0,0,0,0,0,0,2,1,747732,1,4,0,0%,NA
713,94,0.766086,1,1,0,0,1,1,0,2,2,747732,2,4,0,0%,0
714,15,6.127324,1,0,0,0,0,1,1,2,3,3371183,3,4,0,0%,0
714,32,9.190986,1,1,0,0,0,0,0,2,2,3371183,2,3,0,0%,NA
714,62,12.254648,1,1,0,0,1,1,0,2,2,3371183,3,3,0,0%,NA
714,72,6.127324,1,0,0,0,0,1,0,2,5,3371183,2,4,0,0%,0
714,73,9.190986,1,1,0,0,1,1,1,2,3,3371183,3,3,0,0%,1
714,73,9.190986,1,1,0,0,1,1,1,2,3,3371183,3,3,0,0%,NA
714,86,9.190986,1,0,0,0,0,0,1,2,3,3371183,1,3,0,0%,NA
714,91,9.190986,1,0,1,0,0,1,0,2,5,3371183,3,3,0,0%,0
715,1,6.50926,1,1,0,0,1,1,1,2,3,1622151,4,3,0,0%,0
715,1,6.50926,1,1,0,0,1,1,1,2,3,1622151,4,4,0,0%,NA
715,23,10.414816,1,0,0,0,0,1,1,2,3,1622151,4,3,0,0%,NA
715,44,5.207408,1,1,1,0,1,1,1,2,3,1622151,4,3,0,0%,0
715,45,5.207408,1,1,1,1,1,1,1,2,4,1622151,5,3,0,0%,0
715,56,5.207408,1,1,0,0,1,1,1,2,3,1622151,4,3,0,0%,NA
715,56,5.207408,1,1,0,0,1,1,1,2,3,1622151,4,3,0,0%,0
715,86,6.50926,1,1,0,0,1,1,1,2,3,1622151,4,3,0,0%,0
715,86,6.50926,1,1,0,0,1,1,1,2,3,1622151,4,4,0,0%,NA
715,88,3.905556,1,1,0,1,1,1,1,2,4,1622151,5,4,0,0%,0
715,96,5.207408,1,1,1,0,1,1,1,2,3,1622151,5,5,0,0%,NA
716,1,0.856159,1,1,1,0,0,1,0,2,2,874849,2,4,0,0%,NA
716,27,1.712318,1,1,1,0,0,1,0,2,2,874849,4,4,0,0%,NA
716,27,1.712318,1,1,1,0,0,1,0,2,2,874849,4,4,0,0%,1
716,64,1.712318,1,1,1,0,0,1,0,2,2,874849,3,5,0,0%,NA
716,7,5.993113,1,1,0,0,1,1,0,2,2,874849,4,3,0,0%,NA
716,76,1.712318,1,0,1,0,0,0,0,2,5,874849,3,5,0,0%,NA
716,88,0.856159,1,1,0,0,1,1,0,2,2,874849,3,4,0,0%,NA
717,17,18.772117,1,1,1,1,1,1,1,2,4,2950916,5,5,0,0%,1
717,17,18.772117,1,1,1,1,1,1,1,2,4,2950916,5,4,0,0%,NA
717,40,16.090386,1,1,1,1,1,1,1,2,4,2950916,5,5,0,0%,1
717,40,16.090386,1,1,1,1,1,1,1,2,4,2950916,5,5,0,0%,NA
717,44,13.408655,1,1,1,1,1,1,1,2,4,2950916,5,5,0,0%,1
717,53,13.408655,1,1,1,1,1,1,1,2,4,2950916,5,5,0,0%,1
717,59,18.772117,1,1,0,1,1,1,1,2,4,2950916,5,5,0,0%,1
717,69,13.408655,1,1,1,0,1,1,1,2,3,2950916,5,4,0,0%,0
717,75,10.726924,1,1,1,1,1,1,1,2,4,2950916,5,3,0,0%,NA
717,87,8.045193,1,1,1,1,1,1,1,2,4,2950916,5,4,0,0%,NA
717,87,8.045193,1,1,1,1,1,1,1,2,4,2950916,5,5,0,0%,NA
717,96,13.408655,1,1,1,0,1,1,1,2,3,2950916,5,3,0,0%,NA
718,15,0.850561,1,1,0,0,1,1,0,2,2,874132,3,4,0,0%,NA
718,17,3.402244,1,1,1,0,1,1,1,2,3,874132,3,4,1,67+%,NA
718,17,3.402244,1,1,1,0,1,1,1,2,3,874132,3,4,0,0%,0
718,2,1.701122,1,1,0,0,0,1,0,2,2,874132,2,4,0,0%,0
718,21,2.551683,1,0,0,0,0,1,0,2,5,874132,3,3,0,0%,NA
718,21,2.551683,1,0,0,0,0,1,0,2,5,874132,3,3,0,0%,0
718,22,4.252805,1,1,0,0,1,1,1,2,3,874132,5,5,0,0%,NA
718,36,2.551683,1,1,0,0,1,1,0,2,2,874132,3,3,0,0%,1
718,38,19.562903,1,1,0,0,1,1,0,2,2,874132,4,3,0,0%,NA
718,38,19.562903,1,1,0,0,1,1,0,2,2,874132,4,3,0,0%,NA
718,38,19.562903,1,1,0,0,1,1,0,2,2,874132,4,3,0,0%,NA
718,38,19.562903,1,1,0,0,1,1,0,2,2,874132,4,3,0,0%,1
718,38,19.562903,1,1,0,0,1,1,0,2,2,874132,4,3,0,0%,0
718,41,1.701122,1,1,1,0,1,1,0,2,2,874132,3,4,0,0%,1
718,44,2.551683,1,1,0,0,0,1,0,2,2,874132,3,3,0,0%,NA
718,49,3.402244,1,0,0,0,0,1,0,2,5,874132,3,3,0,0%,0
718,53,0.850561,1,0,0,0,0,1,0,2,5,874132,2,4,0,0%,NA
718,57,3.402244,1,1,0,0,0,1,0,2,2,874132,3,4,0,0%,NA
718,62,6.804488,1,1,1,0,1,1,1,2,3,874132,5,5,0,0%,0
718,62,6.804488,1,1,1,0,1,1,1,2,3,874132,5,3,0,0%,0
718,62,6.804488,1,1,1,0,1,1,1,2,3,874132,5,3,0,0%,NA
718,70,1.701122,1,1,0,0,1,1,1,2,3,874132,3,4,0,0%,NA
718,80,2.551683,1,0,0,0,1,1,0,2,5,874132,3,3,0,0%,NA
718,98,2.551683,1,0,0,0,1,1,0,2,5,874132,2,5,0,0%,0
719,29,5.306448,1,1,1,0,0,1,0,2,2,1653002,4,5,0,0%,0
719,30,6.63306,1,1,0,0,1,1,1,2,3,1653002,4,3,0,0%,0
719,34,5.306448,1,0,0,0,1,1,0,2,5,1653002,3,3,0,0%,0
719,34,5.306448,1,0,0,0,1,1,0,2,5,1653002,3,2,0,0%,0
719,45,7.959672,1,0,0,0,1,1,0,2,5,1653002,4,2,0,0%,0
719,45,7.959672,1,0,0,0,1,1,0,2,5,1653002,4,3,0,0%,NA
719,47,6.63306,1,1,0,0,0,1,0,2,2,1653002,3,1,0,0%,NA
719,47,6.63306,1,1,0,0,0,1,0,2,2,1653002,3,4,0,0%,NA
719,5,3.979836,1,1,0,0,0,1,0,2,2,1653002,4,3,0,0%,NA
719,56,5.306448,1,1,1,0,1,1,1,2,3,1653002,5,4,0,0%,1
719,60,6.63306,1,1,0,0,1,1,1,2,3,1653002,4,4,0,0%,0
719,60,6.63306,1,1,0,0,1,1,1,2,3,1653002,4,3,0,0%,0
719,63,7.959672,1,1,0,0,0,1,0,2,2,1653002,4,3,0,0%,0
719,66,3.979836,1,1,0,0,1,1,1,2,3,1653002,5,4,0,0%,NA
719,66,3.979836,1,1,0,0,1,1,1,2,3,1653002,5,3,0,0%,NA
719,67,9.286284,1,1,0,0,1,1,1,2,3,1653002,4,3,0,0%,0
719,76,7.959672,1,1,0,0,1,1,1,2,3,1653002,5,4,0,0%,NA
719,82,6.63306,1,1,0,0,0,1,1,2,3,1653002,4,3,0,0%,0
719,90,5.306448,1,1,1,0,1,1,1,2,3,1653002,5,5,0,0%,NA
719,92,7.959672,1,1,0,0,1,1,1,2,3,1653002,4,3,0,0%,NA
719,96,6.63306,1,1,1,0,1,1,1,2,3,1653002,5,2,0,0%,0
719,97,6.63306,1,1,0,0,1,1,1,2,3,1653002,4,3,0,0%,0
72,10,3.497508,1,1,0,0,1,1,0,2,2,1092370,3,4,0,0%,NA
72,10,3.497508,1,1,0,0,1,1,0,2,2,1092370,3,3,0,0%,0
72,11,4.663344,1,1,0,0,0,1,0,2,2,1092370,2,4,0,0%,NA
72,25,2.331672,1,1,0,0,0,1,0,2,2,1092370,2,4,0,0%,NA
72,29,6.995016,1,1,0,0,1,1,0,2,2,1092370,2,3,0,0%,NA
72,51,2.331672,1,1,0,0,1,1,0,2,2,1092370,3,3,0,0%,1
72,53,6.995016,0,0,0,0,0,0,0,2,1,1092370,1,4,0,0%,NA
72,66,2.331672,1,1,0,0,1,1,0,2,2,1092370,2,3,0,0%,NA
72,72,4.663344,1,1,0,0,0,1,0,2,2,1092370,2,4,0,0%,0
72,75,16.321704,1,1,0,0,0,1,0,2,2,1092370,2,0,0,0%,NA
72,75,16.321704,1,1,0,0,0,1,0,2,2,1092370,2,4,0,0%,NA
72,75,16.321704,1,1,0,0,0,1,0,2,2,1092370,2,3,0,0%,NA
72,75,16.321704,1,1,0,0,0,1,0,2,2,1092370,2,3,0,0%,NA
72,75,16.321704,1,1,0,0,0,1,0,2,2,1092370,2,3,0,0%,NA
72,75,16.321704,1,1,0,0,0,1,0,2,2,1092370,2,3,0,0%,NA
72,75,16.321704,1,1,0,0,0,1,0,2,2,1092370,2,1,0,0%,0
720,23,0.425562,0,0,0,0,0,0,0,2,1,138059,1,1,0,0%,NA
720,38,0.141854,0,0,0,0,0,0,0,2,1,138059,1,0,0,0%,NA
720,39,0.283708,0,0,0,0,0,0,0,2,1,138059,1,1,0,0%,0
720,70,0.425562,0,0,0,0,0,0,0,2,1,138059,1,3,0,0%,0
720,72,0.425562,0,0,0,0,0,0,0,2,1,138059,1,3,0,0%,NA
722,24,0.996636,1,1,0,0,1,0,0,2,2,330547,3,4,0,0%,1
722,27,1.993272,1,1,0,0,1,1,1,2,3,330547,4,4,0,0%,0
722,31,0.996636,1,1,0,0,0,1,0,2,2,330547,3,3,0.5,34-66%,NA
722,4,0.332212,1,0,0,0,0,1,0,2,5,330547,3,3,1,67+%,0
722,46,1.328848,1,1,0,0,0,0,0,2,2,330547,3,3,0,0%,NA
722,48,2.989908,1,1,1,0,1,1,0,2,2,330547,3,3,0,0%,NA
722,48,2.989908,1,1,1,0,1,1,0,2,2,330547,3,4,0,0%,NA
722,48,2.989908,1,1,1,0,1,1,0,2,2,330547,3,3,0,0%,0
722,98,0.664424,1,0,0,0,1,1,0,2,5,330547,3,4,0,0%,NA
722,98,0.664424,1,0,0,0,1,1,0,2,5,330547,3,4,0,0%,NA
722,99,1.328848,1,1,0,0,1,1,0,2,2,330547,3,3,0,0%,0
723,10,3.141195,1,0,0,0,1,1,0,2,5,3456500,2,4,0,0%,NA
723,12,3.141195,1,0,0,0,0,1,0,2,5,3456500,2,4,0,0%,0
723,29,18.84717,1,1,0,0,1,1,0,2,2,3456500,4,1,0,0%,0
723,29,18.84717,1,1,0,0,1,1,0,2,2,3456500,4,4,0,0%,1
723,29,18.84717,1,1,0,0,1,1,0,2,2,3456500,4,3,0,0%,NA
723,36,12.56478,1,1,0,0,1,1,0,2,2,3456500,3,4,0,0%,0
723,36,12.56478,1,1,0,0,1,1,0,2,2,3456500,3,3,0,0%,NA
723,39,18.84717,1,1,0,0,0,1,0,2,2,3456500,4,3,0,0%,0
723,39,18.84717,1,1,0,0,0,1,0,2,2,3456500,4,3,0,0%,0
723,39,18.84717,1,1,0,0,0,1,0,2,2,3456500,4,3,0,0%,0
723,44,15.705975,1,1,0,0,1,1,1,2,3,3456500,3,3,0,0%,0
723,52,9.423585,1,1,0,0,1,1,0,2,2,3456500,2,3,0,0%,0
723,79,6.28239,1,1,0,0,0,1,0,2,2,3456500,3,3,0,0%,0
723,89,12.56478,1,1,0,0,0,1,0,2,2,3456500,2,3,0,0%,0
723,98,15.705975,1,1,0,0,1,1,0,2,2,3456500,4,5,0,0%,0
723,98,15.705975,1,1,0,0,1,1,0,2,2,3456500,4,3,0,0%,0
723,99,25.12956,1,1,0,0,1,1,1,2,3,3456500,4,3,0,0%,0
724,16,0.748974,1,1,0,0,1,1,0,2,2,261529,3,4,0,0%,0
724,24,1.497948,1,0,0,0,1,1,1,2,3,261529,3,3,0,0%,0
724,34,1.497948,1,1,1,0,1,1,1,2,3,261529,4,3,0,0%,0
724,34,1.497948,1,1,1,0,1,1,1,2,3,261529,4,3,0,0%,NA
724,37,0.998632,1,1,0,0,0,1,1,2,3,261529,3,3,0,0%,NA
724,41,0.998632,1,1,0,0,1,1,0,2,2,261529,4,3,0,0%,0
724,48,1.24829,1,0,0,0,0,1,1,2,3,261529,3,3,0,0%,0
724,60,1.24829,1,1,0,0,0,1,0,2,2,261529,3,3,0,0%,NA
724,63,0.998632,1,1,0,0,1,1,1,2,3,261529,3,3,0,0%,NA
724,80,0.249658,1,1,0,0,1,1,1,2,3,261529,4,3,0,0%,NA
725,21,1.611304,1,1,0,0,1,1,1,2,3,210990,4,3,0,0%,NA
725,21,1.611304,1,1,0,0,1,1,1,2,3,210990,4,3,0,0%,0
725,22,1.007065,1,1,0,0,1,1,0,2,2,210990,4,4,0,0%,NA
725,22,1.007065,1,1,0,0,1,1,0,2,2,210990,4,5,0,0%,NA
725,53,1.007065,1,1,0,0,1,1,1,2,3,210990,4,4,0,0%,0
725,55,0.402826,1,1,0,0,1,1,0,2,2,210990,4,4,0,0%,NA
725,59,1.409891,1,1,0,0,1,1,1,2,3,210990,4,3,0,0%,0
725,59,1.409891,1,1,0,0,1,1,1,2,3,210990,4,3,0,0%,0
725,6,1.208478,1,1,0,0,1,1,0,2,2,210990,4,5,0,0%,0
725,6,1.208478,1,1,0,0,1,1,0,2,2,210990,4,4,0,0%,0
725,62,0.805652,1,1,1,0,1,1,1,2,3,210990,5,4,0,0%,NA
725,73,1.409891,1,1,0,0,0,1,0,2,2,210990,3,3,0,0%,NA
725,73,1.409891,1,1,0,0,0,1,0,2,2,210990,3,0,0,0%,0
725,74,1.007065,1,1,1,1,1,1,1,2,4,210990,5,4,0,0%,1
726,12,3.4849,1,1,0,0,0,1,0,2,2,657062,2,3,0,0%,NA
726,12,3.4849,1,1,0,0,0,1,0,2,2,657062,2,3,0,0%,0
726,21,4.18188,1,1,0,0,0,1,0,2,2,657062,2,5,0,0%,NA
726,36,5.57584,1,1,1,0,0,1,0,2,2,657062,3,3,0,0%,NA
726,36,5.57584,1,1,1,0,0,1,0,2,2,657062,3,3,0,0%,NA
726,64,2.78792,1,1,0,0,0,1,0,2,2,657062,3,4,0,0%,NA
726,7,2.78792,1,1,0,0,0,1,0,2,2,657062,2,3,0,0%,NA
726,98,1.39396,1,1,0,0,0,1,1,2,3,657062,3,4,0,0%,1
727,19,0.436078,1,0,1,0,1,0,0,2,5,433893,3,4,0,0%,NA
727,60,0.436078,1,0,0,0,0,1,0,2,5,433893,3,4,0,0%,NA
727,71,0.436078,1,1,1,0,0,1,0,2,2,433893,3,4,0,0%,NA
728,16,2.904412,1,1,1,1,1,1,1,2,4,708708,5,4,0,0%,0
728,20,3.630515,1,1,1,0,1,1,1,2,3,708708,5,3,0.25,1-33%,0
728,20,3.630515,1,1,1,0,1,1,1,2,3,708708,5,3,0,0%,NA
728,25,5.082721,1,1,0,0,0,1,0,2,2,708708,3,3,0,0%,NA
728,25,5.082721,1,1,0,0,0,1,0,2,2,708708,3,4,0,0%,0
728,25,5.082721,1,1,0,0,0,1,0,2,2,708708,3,4,0,0%,NA
728,31,1.452206,1,1,0,0,1,1,1,2,3,708708,5,3,0,0%,NA
728,55,1.452206,1,1,0,0,1,1,1,2,3,708708,4,4,0,0%,NA
728,65,2.904412,1,1,0,0,1,1,1,2,3,708708,4,5,0,0%,NA
728,65,2.904412,1,1,0,0,1,1,1,2,3,708708,4,3,0,0%,NA
728,7,2.178309,1,1,0,0,0,1,1,2,3,708708,3,4,0,0%,0
728,7,2.178309,1,1,0,0,0,1,1,2,3,708708,3,4,0,0%,NA
728,73,0.726103,1,1,0,0,1,1,0,2,2,708708,4,3,0,0%,NA
728,80,2.178309,1,1,0,0,0,1,1,2,3,708708,3,3,0,0%,NA
728,83,2.904412,1,1,0,1,0,1,1,2,4,708708,4,5,0,0%,1
728,84,0.726103,1,1,0,0,1,1,0,2,2,708708,4,2,0,0%,0
729,19,2.692377,0,0,0,0,0,0,0,2,1,873450,1,3,0,0%,0
729,2,0.897459,0,0,0,0,0,0,0,2,1,873450,1,3,0,0%,NA
729,29,1.794918,0,0,0,0,0,0,0,2,1,873450,1,3,0,0%,0
729,30,1.794918,0,0,0,0,0,0,0,2,1,873450,1,3,0,0%,0
73,3,6.37012,0,0,0,0,0,1,0,2,1,3504767,1,3,0,0%,NA
73,38,6.37012,1,0,0,0,0,1,0,2,5,3504767,1,4,0,0%,0
73,42,3.18506,1,0,0,0,0,0,0,2,5,3504767,1,4,0,0%,0
73,55,3.18506,0,0,0,0,0,0,0,2,1,3504767,1,3,0,0%,0
73,57,6.37012,1,0,0,0,0,1,0,2,5,3504767,2,3,0,0%,NA
73,78,9.55518,0,0,0,0,0,0,0,2,1,3504767,1,4,0,0%,0
73,8,6.37012,1,0,0,0,0,1,0,2,5,3504767,1,2,0,0%,0
73,82,9.55518,0,0,0,0,0,0,0,2,1,3504767,1,3,0,0%,0
73,87,6.37012,0,0,0,0,0,0,0,2,1,3504767,1,5,0,0%,NA
730,27,14.82445,1,1,1,1,1,1,1,2,4,3262497,5,5,0,0%,NA
730,27,14.82445,1,1,1,1,1,1,1,2,4,3262497,5,4,0,0%,NA
730,32,26.68401,1,1,1,0,1,1,1,2,3,3262497,5,5,0,0%,NA
730,69,8.89467,1,1,1,1,1,1,1,2,4,3262497,5,5,0.3333333333333333,1-33%,1
730,95,11.85956,1,1,1,1,1,1,0,2,2,3262497,5,4,0,0%,NA
731,100,5.139462,1,1,0,0,1,1,1,2,3,795449,3,1,0,0%,NA
731,21,4.282885,1,1,0,0,1,1,0,2,2,795449,1,3,0,0%,0
731,21,4.282885,1,1,0,0,1,1,0,2,2,795449,1,1,0,0%,NA
731,34,3.426308,1,1,0,0,0,1,0,2,2,795449,2,3,0.16666666666666666,1-33%,NA
731,56,5.996039,1,0,0,0,0,1,0,2,5,795449,1,1,0,0%,0
731,59,3.426308,1,0,0,0,0,1,0,2,5,795449,1,5,0,0%,NA
731,60,1.713154,1,0,0,0,0,1,0,2,5,795449,2,1,0,0%,NA
731,60,1.713154,1,0,0,0,0,1,0,2,5,795449,2,3,0,0%,NA
731,67,2.569731,1,1,0,0,0,1,0,1,2,795449,1,3,0,0%,NA
732,100,1.558332,1,1,0,0,1,1,0,2,2,516841,4,5,0,0%,0
732,4,2.077776,1,1,0,1,1,1,0,2,2,516841,5,5,0,0%,NA
732,49,1.038888,1,0,1,0,1,1,1,2,3,516841,4,5,0,0%,NA
732,74,0.519444,1,1,0,0,1,1,0,2,2,516841,4,3,0,0%,NA
732,86,3.116664,1,1,1,1,1,1,1,2,4,516841,5,5,0,0%,1
732,94,2.59722,1,1,1,0,1,1,1,2,3,516841,4,4,0,0%,NA
733,37,2.307808,1,0,0,0,0,1,0,2,5,1126260,2,0,0.5,34-66%,NA
733,41,1.153904,1,0,0,0,0,1,0,2,5,1126260,2,3,0,0%,0
733,56,1.153904,1,1,0,0,0,1,0,2,2,1126260,3,3,0,0%,0
733,80,2.307808,1,1,0,1,0,1,0,2,2,1126260,3,3,0,0%,NA
733,81,2.307808,1,0,0,0,0,0,0,2,5,1126260,1,3,0,0%,NA
733,91,2.307808,1,1,0,0,0,1,0,2,2,1126260,2,3,0.25,1-33%,0
734,11,4.281183,1,1,0,0,1,1,1,2,3,1778165,5,4,0,0%,NA
734,19,2.854122,1,1,0,0,0,1,0,2,2,1778165,2,3,0,0%,NA
734,24,5.708244,1,1,0,0,1,1,1,2,3,1778165,4,3,0,0%,NA
734,32,11.416488,1,1,0,0,0,1,1,2,3,1778165,3,3,0,0%,NA
734,32,11.416488,1,1,0,0,0,1,1,2,3,1778165,3,3,0,0%,0
734,32,11.416488,1,1,0,0,0,1,1,2,3,1778165,3,3,0,0%,0
734,32,11.416488,1,1,0,0,0,1,1,2,3,1778165,3,3,0,0%,NA
734,34,8.562366,1,1,1,1,0,1,1,2,4,1778165,5,4,0,0%,0
734,34,8.562366,1,1,1,1,0,1,1,2,4,1778165,5,4,0,0%,0
734,40,2.854122,1,1,1,0,1,1,0,2,2,1778165,4,4,0,0%,NA
734,54,5.708244,1,1,1,0,1,1,1,2,3,1778165,5,3,0,0%,NA
734,55,9.989427,1,1,0,0,1,1,1,2,3,1778165,5,3,0,0%,0
734,64,7.135305,1,1,0,1,1,1,1,2,4,1778165,3,4,0,0%,NA
734,75,2.854122,1,0,0,0,0,1,0,2,5,1778165,1,3,0,0%,0
734,85,2.854122,1,1,0,0,0,1,0,2,2,1778165,1,3,0,0%,NA
734,87,1.427061,1,1,0,0,1,1,0,2,2,1778165,3,3,0,0%,0
735,10,2.477868,1,1,0,0,0,1,0,2,2,1160861,2,1,1,67+%,NA
735,19,2.477868,1,1,0,0,1,1,0,2,2,1160861,3,3,0,0%,0
